Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130
N1010_N1_RNA_S38_L001_R1 - polya	0.15205987988588623	0.15662001084333052	0.16261823527373118	0.1687882907257167	0.17418378480348123	0.17979340676968228	0.1854479691569132	0.19117390750695631	0.19722500302092152	0.20609280551178932	0.2186999153877614	0.23152247492925915	0.24454858814248048	0.2576183199996426	0.27088764019726097	0.2842627025620085	0.2977461506480633	0.3114027515327922	0.32486372940833214	0.33881640836102256	0.3523844501807808	0.3655030877902401	0.37865476982692725	0.3917469718946044	0.4043355768913288	0.4160425565696141	0.42786056552338503	0.4395226047806404	0.4511674609357373	0.46278191621778453	0.4738954179830575	0.4845383671046058	0.49508086116738137	0.5054171580042551	0.515465307435702	0.5257500549661003	0.5354532205772883	0.5451828217302586	0.5545740479484156	0.5644014606059804	0.5738178005888306	0.5823736636866673	0.5907576957629193	0.5996334289163217	0.6080610796365145	0.616347300208172	0.6246269118943839	0.6324954509058812	0.6406058751246866	0.6478465700188546	0.6550238196127451	0.662226182971329	0.6689566719090989	0.6756831955156015	0.6824625902056688	0.6888190162272194	0.6957147273011286	0.7024967655453741	0.7086139499137951	0.7144125860037394	0.720213865647862	0.7259754919793112	0.7315163815368784	0.7369607813669401	0.7425175322495765	0.7480359515966287	0.7529741108015597	0.7579915766318376	0.762935022945125	0.7660967137422864
N1010_N1_RNA_S38_L001_R1 - polyg	0.014053134011463138	0.018192939854569098	0.02212126136341677	0.02588039540485781	0.02944654999128817	0.03320039692437275	0.037255609033775394	0.041419206864485414	0.04551671584073971	0.051401267441476536	0.05954341431042057	0.06889102188463683	0.07818179304402118	0.08680242321922457	0.09616324856433198	0.10523328294983425	0.11438262396068337	0.1233376637394327	0.13164106741324866	0.13931530519264623	0.14745480850741205	0.15552293585936566	0.16294074888347507	0.1706559617526352	0.17844915947005302	0.18557882508873552	0.19285785151848792	0.20013423439406208	0.20701672769708018	0.21370624154508763	0.2206984423465022	0.22762984140181758	0.23482559587495577	0.24178210869496428	0.24866460199798238	0.25571628276840713	0.2627521022137625	0.2696729270523649	0.2764655395133233	0.2828404704141215	0.28921143598365234	0.2953933874294399	0.3016427495067723	0.30800446263667935	0.3144666308253591	0.3199374661972032	0.3258537404480787	0.3315757134668545	0.3370240786281836	0.3424843397833147	0.347830928108782	0.3531629768862691	0.3589748307471046	0.36457784382786007	0.3699574765805552	0.3752274018348539	0.3804854310953506	0.38559806487604464	0.39080057949879854	0.39584448087085866	0.40068086323992785	0.40544851320036307	0.4099914610556489	0.41441677075000355	0.41899672836378454	0.4240075853086168	0.42924182258150945	0.4336618451675076	0.43757562712837506	0.4403658985634953
N1010_N1_RNA_S38_L001_R2 - polya	0.013125626317581768	0.014898270755806438	0.017132877077932082	0.019421199898185748	0.021360365480607282	0.023525140355166504	0.025536823210060865	0.027532391115516818	0.029944261881464932	0.0330275888740133	0.03742159842088536	0.04218893762974717	0.046697094735141276	0.05097158507367849	0.0554985429534174	0.06019067906489998	0.06516348387910145	0.0705418482541695	0.07581143672052829	0.08094001937930104	0.08600951389013295	0.09099977656622604	0.09635665434204287	0.1009467291070822	0.10586850324806206	0.11038606074062857	0.11498016424302751	0.1194413194125596	0.12416434251046579	0.12887259357138675	0.1339837183682679	0.1389229503711394	0.14386755402382365	0.14865503691948345	0.1535606961110249	0.15853484383767957	0.16343513137940824	0.16867248994689021	0.17393536385098302	0.1794023604479623	0.1850197632397	0.19030680956795043	0.19574560500341248	0.20124751732417495	0.20622032213837643	0.21173297775876454	0.2169260202152909	0.22187196678042836	0.22651172930623611	0.23109777533391584	0.23583422755635403	0.24080971819546193	0.24566568962623497	0.2513287514413815	0.25596045649247007	0.26072376696397226	0.265356814927514	0.26998851997860257	0.2745785947436419	0.2790478073878932	0.28316114823204636	0.28763304670120404	0.29187127840350485	0.2960020771095496	0.3002604524986484	0.3043267914069396	0.3083326992548367	0.31204182345057646	0.31565291503723264	0.3183535119806189
N1010_N1_RNA_S38_L001_R2 - polyg	0.07629354229122727	0.07787549316109747	0.07879673110399302	0.0795353329532533	0.08024707655344956	0.08098567840270984	0.08182634159841337	0.08266969061902328	0.083504982164914	0.08474717618412447	0.08684883417338327	0.08894512051282927	0.09125761575724053	0.09365740031110983	0.09613104504990519	0.09865034881210934	0.10112533646335786	0.1038541345682613	0.10643789812821908	0.10903509081270886	0.11162019728511985	0.11422007579451601	0.1165742013249765	0.11895249927959461	0.12133079723421272	0.12361777714201319	0.12590744287472005	0.12812593424740729	0.13024639301101087	0.13240176749839772	0.13460548683409973	0.13681054908225498	0.13914721675082387	0.14123275979064426	0.14331293118065183	0.14552605090352627	0.1476948545154451	0.14968505077108823	0.151726277699953	0.15364261377067015	0.15568518361198813	0.15768478025480367	0.15950039789153075	0.16131735844071105	0.16313969063970413	0.16502379681154444	0.1666822936912471	0.16826558747357048	0.16992139852836669	0.1715140926978625	0.17318064705228434	0.17471828181119892	0.17619011385990668	0.17768343250786564	0.17908006145919417	0.1804699758482567	0.18193509333469843	0.18325651918864774	0.18459808872939504	0.1859812885561916	0.18723288296257445	0.1883958451470461	0.18957223645604973	0.1907822005763834	0.19200693673370225	0.19328270356424276	0.19443089371172917	0.19556162599732402	0.19670175867009124	0.19750482031710515
N1010_U2_RNA_S39_L001_R1 - polya	0.19262013172099776	0.19860356266554263	0.2063469885121712	0.21446282707319056	0.2223028043642908	0.23026140200145628	0.237717932127369	0.24586135681538027	0.2541592638145462	0.26694681298164513	0.28582399968220784	0.30521842626386875	0.3249659552710261	0.34507348323542786	0.3653851485395697	0.38659750088999745	0.4075546815657499	0.4293118599242678	0.45041938499212625	0.4721434599982538	0.4943475336140406	0.5149791979912886	0.535544655663756	0.55642873310298	0.57633764095304	0.5953417238377654	0.614174772735141	0.6328864426737523	0.6508753560851754	0.6685442704234925	0.6860118060347687	0.7023441725203279	0.7184930912613908	0.7341840802943882	0.7493909327986774	0.7642088209123807	0.7785922275259617	0.7921273607345414	0.8059576655019344	0.8201300382440271	0.8336155164240213	0.8462830659387055	0.8590085463200727	0.8715133376855047	0.8834305445460089	0.8946001673650325	0.9058497899523326	0.9165766554331359	0.9272690382551996	0.93708556154527	0.9467255336225923	0.9562910231570363	0.9655144447167808	0.9745833839653706	0.9834330135043747	0.9916219553019225	1.0004053781361462	1.009030180740166	1.0168660201122175	1.0245059979826265	1.03209632082445	1.039337679159826	1.0464880032761283	1.0534314314399917	1.0599252057338868	1.0665155314722536	1.0725513760580832	1.078592737869311	1.0841858251169203	1.0880961586180233
N1010_U2_RNA_S39_L001_R1 - polyg	0.015630299553615085	0.020024769583426034	0.024317170943366922	0.028380607449274974	0.032493698983768464	0.03682747953419721	0.04131574239578065	0.045859177511347896	0.05052675019837873	0.057021903798623486	0.06597911923289601	0.07592115940077968	0.08592113043534633	0.09568799869683137	0.10580521077111363	0.11615690492482711	0.12661618497380905	0.13683546571796135	0.14658716160960084	0.15537334305652356	0.16429745513840582	0.1733608771615972	0.18170016335125097	0.19017324225681553	0.19883804474497385	0.20690146966470857	0.21461179215894685	0.22231245950873796	0.2297731275536995	0.23702414103352254	0.244917911272257	0.25273444035541415	0.26042821117345727	0.26835508476458203	0.2762019585874303	0.28393710859596133	0.29169570681243545	0.29952602895908853	0.30714117931520474	0.31413288320130384	0.32145562061130584	0.32837422126087634	0.3351438568246906	0.3420721126187083	0.34931347095408416	0.35566241808127175	0.36226239896408574	0.3686527252817613	0.3743313295230455	0.3803285535310863	0.38619750204861475	0.392049898889948	0.3980926400075255	0.4039422782361596	0.4096719168123789	0.4153877623251022	0.4211215388203703	0.42667186757114217	0.432256678980654	0.4375890773281898	0.4427449244629774	0.4481035296311556	0.45342351422154503	0.45863315430396684	0.4636276225958518	0.4689558830243388	0.47484276252441204	0.47962895555750806	0.48380963310313174	0.4868896241817782
N1010_U2_RNA_S39_L001_R2 - polya	0.016768850242087487	0.018935375603467	0.021466258399489898	0.02399433844601554	0.026250551791307274	0.02872818234688229	0.03128148713888324	0.03375070944596649	0.036253564747016825	0.03985369647624319	0.04492387031678076	0.050225270990842015	0.05510906198981201	0.059687353293581005	0.06434272020852456	0.06926995382470202	0.07451529950881816	0.0800829613851188	0.0855146899108025	0.09082029470910964	0.09606984451747164	0.10142870155622666	0.10666003349285649	0.11145133375841701	0.116335124757387	0.12099469579657644	0.12595275965722375	0.13078469979049448	0.13565307566722956	0.14053686666619955	0.1456308638774638	0.15082716144537792	0.1561804129851384	0.1612716074469054	0.16630954966822453	0.17165439295949325	0.176901140018358	0.18242115515320528	0.18784587680514586	0.1933056328258021	0.19918019577205237	0.20445777307538696	0.21000721707995545	0.21576406454732094	0.22097157311322407	0.22674803982707037	0.2321475367335356	0.23702852498300833	0.24182402937281472	0.24674005199100318	0.25142624915041656	0.25659451922335813	0.26163106006992864	0.2673080291766222	0.271992824961287	0.2770896249220485	0.2819089526825816	0.28652648247931223	0.29110197103358393	0.29539017776438686	0.2995256346475893	0.30416558644029795	0.3087578914915532	0.31282888513631874	0.3172908623359516	0.32149358520708815	0.32568089295598984	0.32956970788343365	0.3334332980654021	0.33634675616780063
N1010_U2_RNA_S39_L001_R2 - polyg	0.08634990926098503	0.08837909989699895	0.08953383268986877	0.09049237301793059	0.09126593187917346	0.09219083921326822	0.09314097129283827	0.0940350483824632	0.09501040520750857	0.09657714217647512	0.09907859610277683	0.10171458200494685	0.10461963185885353	0.1074055648591268	0.11036947245247589	0.11368512510773068	0.11689147053259247	0.12010902695544329	0.12321867752264973	0.12656516042237434	0.1296607972420945	0.1327508285628201	0.13552555056510437	0.13826663957342153	0.1411016206898968	0.1438693358184379	0.14656698220954756	0.14922959423194154	0.15196928186551006	0.1546487103848876	0.15745005850739574	0.16029064512286553	0.16302753000693682	0.16561026366865894	0.16805285985551827	0.1705753344030494	0.17312863919505034	0.17552218726570767	0.17788490509189514	0.18005143045327465	0.182456189521921	0.18469698774497784	0.1868663158558546	0.18891792848784658	0.19097935074307895	0.19300153450534974	0.19492842478471378	0.1967782394529033	0.19856078813315864	0.20049048116201995	0.20239354807065732	0.20440311946019046	0.20618847088994302	0.20785050134181632	0.2094817015492198	0.21119418149204372	0.21278053770749106	0.21428841693701522	0.21584674565749	0.21744851699517226	0.21891295360748894	0.22033815172684404	0.221827813084636	0.22314230259884948	0.2243825192513856	0.22589880672940155	0.22726514710931423	0.22856982700028727	0.22974838316388377	0.2305737928908259
N109_N1_RNA_S40_L001_R1 - polya	0.2442348662733923	0.2506763232887983	0.25846903108429176	0.26656762641901377	0.27394753452564535	0.28120271179103806	0.2885083753493132	0.29596549778623543	0.3036839610333725	0.31481618861393923	0.33116483816203046	0.34779561699387623	0.36443827495345904	0.3806265562771004	0.39698708495292867	0.41438406752381307	0.43242549277443143	0.45008233126456343	0.46747485916254644	0.48507675668689465	0.5023861306907185	0.5196212601461858	0.5359758492581455	0.5520275206128109	0.5681653156435699	0.5833379315456948	0.5987882220586731	0.6138598653750332	0.6287859893766148	0.6440610627554717	0.6580427961019593	0.6706079434658057	0.6830513297703473	0.6956862670096488	0.7084147523798794	0.7210719629836877	0.7331812488206253	0.7444233583327597	0.7553358220501913	0.7669803370144177	0.778108109922083	0.7884741337636112	0.7987718526206514	0.809580373970384	0.8200844926718551	0.8299025917465127	0.8391267344343186	0.8482469347544255	0.8575527464454235	0.866301724023748	0.8750150642188615	0.8836185224824075	0.8920244902473253	0.8998632296627997	0.9072253190778257	0.9148116270288882	0.9224870284379785	0.930061457261304	0.9370345052429421	0.9437239390498586	0.9505009814238359	0.9572171432681607	0.9637120563583833	0.969608558388853	0.9756639437528053	0.9818336657212268	0.9876678023310769	0.9936133057634617	0.9990390973573514	1.0029191174544598
